from_pkg	soname	to_pkg
knewstuff	libQt6Quick.so.6	qt6
knewstuff	libQt6QuickWidgets.so.6	qt6
knewstuff	libQt6Widgets.so.6	qt6
knewstuff	libQt6Xml.so.6	qt6
knewstuff	libc.so.6	aaa_glibc-solibs
knewstuff	libc.so.6	glibc
knewstuff	libgcc_s.so.1	aaa_libraries
knewstuff	libgcc_s.so.1	gcc
knewstuff	libm.so.6	aaa_glibc-solibs
knewstuff	libm.so.6	glibc
knewstuff	libstdc++.so.6	aaa_libraries
knewstuff	libstdc++.so.6	gcc-g++
knewstuff5	libKF5Archive.so.5	karchive5
knewstuff5	libKF5Attica.so.5	attica5
knewstuff5	libKF5Auth.so.5	kauth5
knewstuff5	libKF5AuthCore.so.5	kauth5
knewstuff5	libKF5Codecs.so.5	kcodecs5
knewstuff5	libKF5Completion.so.5	kcompletion5
knewstuff5	libKF5ConfigCore.so.5	kconfig5
knewstuff5	libKF5ConfigGui.so.5	kconfig5
knewstuff5	libKF5ConfigWidgets.so.5	kconfigwidgets5
knewstuff5	libKF5CoreAddons.so.5	kcoreaddons5
knewstuff5	libKF5I18n.so.5	ki18n5
knewstuff5	libKF5IconThemes.so.5	kiconthemes5
knewstuff5	libKF5ItemViews.so.5	kitemviews5
knewstuff5	libKF5JobWidgets.so.5	kjobwidgets5
knewstuff5	libKF5KIOCore.so.5	kio5
knewstuff5	libKF5KIOGui.so.5	kio5
knewstuff5	libKF5Package.so.5	kpackage5
knewstuff5	libKF5Service.so.5	kservice5
knewstuff5	libKF5Syndication.so.5	syndication5
knewstuff5	libKF5WidgetsAddons.so.5	kwidgetsaddons5
knewstuff5	libKF5WindowSystem.so.5	kwindowsystem5
knewstuff5	libKF5XmlGui.so.5	kxmlgui5
knewstuff5	libQt5Concurrent.so.5	qt5
knewstuff5	libQt5Core.so.5	qt5
knewstuff5	libQt5DBus.so.5	qt5
knewstuff5	libQt5Gui.so.5	qt5
knewstuff5	libQt5Network.so.5	qt5
knewstuff5	libQt5Qml.so.5	qt5
knewstuff5	libQt5QmlModels.so.5	qt5
knewstuff5	libQt5Quick.so.5	qt5
knewstuff5	libQt5Widgets.so.5	qt5
knewstuff5	libQt5Xml.so.5	qt5
knewstuff5	libX11.so.6	libX11
knewstuff5	libc.so.6	aaa_glibc-solibs
knewstuff5	libc.so.6	glibc
knewstuff5	libgcc_s.so.1	aaa_libraries
knewstuff5	libgcc_s.so.1	gcc
knewstuff5	libm.so.6	aaa_glibc-solibs
knewstuff5	libm.so.6	glibc
knewstuff5	libstdc++.so.6	aaa_libraries
knewstuff5	libstdc++.so.6	gcc-g++
knights	libGLX.so.0	libglvnd
knights	libKDEGames6.so.6	libkdegames
knights	libKF6ColorScheme.so.6	kcolorscheme
knights	libKF6Completion.so.6	kcompletion
knights	libKF6ConfigCore.so.6	kconfig
knights	libKF6ConfigGui.so.6	kconfig
knights	libKF6ConfigWidgets.so.6	kconfigwidgets
knights	libKF6CoreAddons.so.6	kcoreaddons
knights	libKF6Crash.so.6	kcrash
knights	libKF6DBusAddons.so.6	kdbusaddons
knights	libKF6GuiAddons.so.6	kguiaddons
knights	libKF6I18n.so.6	ki18n
knights	libKF6Plotting.so.6	kplotting
knights	libKF6Solid.so.6	solid
knights	libKF6SonnetUi.so.6	sonnet
knights	libKF6Svg.so.6	ksvg
knights	libKF6TextWidgets.so.6	ktextwidgets
knights	libKF6Wallet.so.6	kwallet
knights	libKF6WidgetsAddons.so.6	kwidgetsaddons
knights	libKF6XmlGui.so.6	kxmlgui
knights	libOpenGL.so.0	libglvnd
knights	libQt6Concurrent.so.6	qt6
knights	libQt6Core.so.6	qt6
knights	libQt6DBus.so.6	qt6
knights	libQt6Gui.so.6	qt6
knights	libQt6Multimedia.so.6	qt6
knights	libQt6Network.so.6	qt6
knights	libQt6Qml.so.6	qt6
knights	libQt6Svg.so.6	qt6
knights	libQt6TextToSpeech.so.6	qt6
knights	libQt6Widgets.so.6	qt6
knights	libQt6Xml.so.6	qt6
knights	libc.so.6	aaa_glibc-solibs
knights	libc.so.6	glibc
knights	libgcc_s.so.1	aaa_libraries
knights	libgcc_s.so.1	gcc
knights	libm.so.6	aaa_glibc-solibs
knights	libm.so.6	glibc
knights	libstdc++.so.6	aaa_libraries
knights	libstdc++.so.6	gcc-g++
knighttime	libGLX.so.0	libglvnd
knighttime	libKF6ConfigCore.so.6	kconfig
knighttime	libKF6ConfigGui.so.6	kconfig
knighttime	libKF6CoreAddons.so.6	kcoreaddons
knighttime	libKF6DBusAddons.so.6	kdbusaddons
knighttime	libKF6Holidays.so.6	kholidays
knighttime	libOpenGL.so.0	libglvnd
knighttime	libQt6Core.so.6	qt6
knighttime	libQt6DBus.so.6	qt6
knighttime	libQt6Gui.so.6	qt6
knighttime	libQt6Positioning.so.6	qt6
knighttime	libc.so.6	aaa_glibc-solibs
knighttime	libc.so.6	glibc
knighttime	libgcc_s.so.1	aaa_libraries
knighttime	libgcc_s.so.1	gcc
knighttime	libm.so.6	aaa_glibc-solibs
knighttime	libm.so.6	glibc
knighttime	libstdc++.so.6	aaa_libraries
knighttime	libstdc++.so.6	gcc-g++
knotifications	libGLX.so.0	libglvnd
knotifications	libKF6ConfigCore.so.6	kconfig
knotifications	libOpenGL.so.0	libglvnd
knotifications	libQt6Core.so.6	qt6
knotifications	libQt6DBus.so.6	qt6
knotifications	libQt6Gui.so.6	qt6
knotifications	libQt6Network.so.6	qt6
knotifications	libQt6Qml.so.6	qt6
knotifications	libc.so.6	aaa_glibc-solibs
knotifications	libc.so.6	glibc
knotifications	libcanberra.so.0	libcanberra
knotifications	libgcc_s.so.1	aaa_libraries
knotifications	libgcc_s.so.1	gcc
knotifications	libm.so.6	aaa_glibc-solibs
knotifications	libm.so.6	glibc
knotifications	libstdc++.so.6	aaa_libraries
knotifications	libstdc++.so.6	gcc-g++
knotifications5	libKF5ConfigCore.so.5	kconfig5
knotifications5	libKF5CoreAddons.so.5	kcoreaddons5
knotifications5	libKF5WindowSystem.so.5	kwindowsystem5
knotifications5	libQt5Core.so.5	qt5
knotifications5	libQt5DBus.so.5	qt5
knotifications5	libQt5Gui.so.5	qt5
knotifications5	libQt5Network.so.5	qt5
knotifications5	libQt5Qml.so.5	qt5
knotifications5	libQt5TextToSpeech.so.5	qt5
knotifications5	libQt5Widgets.so.5	qt5
knotifications5	libQt5X11Extras.so.5	qt5
knotifications5	libX11.so.6	libX11
knotifications5	libXtst.so.6	libXtst
knotifications5	libc.so.6	aaa_glibc-solibs
knotifications5	libc.so.6	glibc
knotifications5	libcanberra.so.0	libcanberra
knotifications5	libdbusmenu-qt5.so.2	libdbusmenu-qt
knotifications5	libgcc_s.so.1	aaa_libraries
knotifications5	libgcc_s.so.1	gcc
knotifications5	libm.so.6	aaa_glibc-solibs
knotifications5	libm.so.6	glibc
knotifications5	libstdc++.so.6	aaa_libraries
knotifications5	libstdc++.so.6	gcc-g++
knotifyconfig	libGLX.so.0	libglvnd
knotifyconfig	libKF6Completion.so.6	kcompletion
knotifyconfig	libKF6ConfigCore.so.6	kconfig
knotifyconfig	libKF6CoreAddons.so.6	kcoreaddons
knotifyconfig	libKF6I18n.so.6	ki18n
knotifyconfig	libKF6JobWidgets.so.6	kjobwidgets
knotifyconfig	libKF6KIOCore.so.6	kio
knotifyconfig	libKF6KIOGui.so.6	kio
knotifyconfig	libKF6KIOWidgets.so.6	kio
knotifyconfig	libKF6Service.so.6	kservice
knotifyconfig	libKF6WidgetsAddons.so.6	kwidgetsaddons
knotifyconfig	libOpenGL.so.0	libglvnd
knotifyconfig	libQt6Core.so.6	qt6
knotifyconfig	libQt6DBus.so.6	qt6
knotifyconfig	libQt6Gui.so.6	qt6
knotifyconfig	libQt6Network.so.6	qt6
knotifyconfig	libQt6Widgets.so.6	qt6
knotifyconfig	libc.so.6	aaa_glibc-solibs
knotifyconfig	libc.so.6	glibc
knotifyconfig	libcanberra.so.0	libcanberra
knotifyconfig	libgcc_s.so.1	aaa_libraries
knotifyconfig	libgcc_s.so.1	gcc
knotifyconfig	libm.so.6	aaa_glibc-solibs
knotifyconfig	libm.so.6	glibc
knotifyconfig	libstdc++.so.6	aaa_libraries
knotifyconfig	libstdc++.so.6	gcc-g++
knotifyconfig5	libKF5Completion.so.5	kcompletion5
knotifyconfig5	libKF5ConfigCore.so.5	kconfig5
knotifyconfig5	libKF5CoreAddons.so.5	kcoreaddons5
knotifyconfig5	libKF5I18n.so.5	ki18n5
knotifyconfig5	libKF5JobWidgets.so.5	kjobwidgets5
knotifyconfig5	libKF5KIOCore.so.5	kio5
knotifyconfig5	libKF5KIOGui.so.5	kio5
knotifyconfig5	libKF5KIOWidgets.so.5	kio5
knotifyconfig5	libKF5Service.so.5	kservice5
knotifyconfig5	libKF5Solid.so.5	solid5
knotifyconfig5	libKF5WidgetsAddons.so.5	kwidgetsaddons5
knotifyconfig5	libKF5WindowSystem.so.5	kwindowsystem5
knotifyconfig5	libQt5Concurrent.so.5	qt5
knotifyconfig5	libQt5Core.so.5	qt5
knotifyconfig5	libQt5DBus.so.5	qt5
knotifyconfig5	libQt5Gui.so.5	qt5
knotifyconfig5	libQt5Network.so.5	qt5
knotifyconfig5	libQt5Widgets.so.5	qt5
knotifyconfig5	libX11.so.6	libX11
knotifyconfig5	libc.so.6	aaa_glibc-solibs
knotifyconfig5	libc.so.6	glibc
knotifyconfig5	libcanberra.so.0	libcanberra
knotifyconfig5	libgcc_s.so.1	aaa_libraries
knotifyconfig5	libgcc_s.so.1	gcc
knotifyconfig5	libm.so.6	aaa_glibc-solibs
knotifyconfig5	libm.so.6	glibc
knotifyconfig5	libstdc++.so.6	aaa_libraries
knotifyconfig5	libstdc++.so.6	gcc-g++
koko	libGLX.so.0	libglvnd
koko	libKF6Bookmarks.so.6	kbookmarks
koko	libKF6ColorScheme.so.6	kcolorscheme
koko	libKF6Completion.so.6	kcompletion
koko	libKF6ConfigCore.so.6	kconfig
koko	libKF6ConfigGui.so.6	kconfig
koko	libKF6ConfigWidgets.so.6	kconfigwidgets
koko	libKF6CoreAddons.so.6	kcoreaddons
koko	libKF6Crash.so.6	kcrash
koko	libKF6DBusAddons.so.6	kdbusaddons
koko	libKF6FileMetaData.so.3	kfilemetadata
koko	libKF6I18n.so.6	ki18n
koko	libKF6I18nQml.so.6	ki18n
koko	libKF6ItemViews.so.6	kitemviews
koko	libKF6JobWidgets.so.6	kjobwidgets
koko	libKF6KIOCore.so.6	kio
koko	libKF6KIOFileWidgets.so.6	kio
koko	libKF6KIOGui.so.6	kio
koko	libKF6KIOWidgets.so.6	kio
koko	libKF6Notifications.so.6	knotifications
koko	libKF6Service.so.6	kservice
koko	libKF6Solid.so.6	solid
koko	libKF6WidgetsAddons.so.6	kwidgetsaddons
koko	libKF6WindowSystem.so.6	kwindowsystem
koko	libKQuickImageEditor.so.1	kquickimageeditor
koko	libKirigamiAddonsStatefulApp.so.6	kirigami-addons
koko	libOpenGL.so.0	libglvnd
koko	libQt6Core.so.6	qt6
koko	libQt6DBus.so.6	qt6
koko	libQt6Gui.so.6	qt6
koko	libQt6Network.so.6	qt6
koko	libQt6OpenGL.so.6	qt6
koko	libQt6Positioning.so.6	qt6
koko	libQt6PrintSupport.so.6	qt6
koko	libQt6Qml.so.6	qt6
koko	libQt6Quick.so.6	qt6
koko	libQt6QuickControls2.so.6	qt6
koko	libQt6Sql.so.6	qt6
koko	libQt6Svg.so.6	qt6
koko	libQt6Widgets.so.6	qt6
koko	libQt6Xml.so.6	qt6
koko	libX11.so.6	libX11
koko	libc.so.6	aaa_glibc-solibs
koko	libc.so.6	glibc
koko	libexiv2.so.28	exiv2
koko	libgcc_s.so.1	aaa_libraries
koko	libgcc_s.so.1	gcc
koko	libm.so.6	aaa_glibc-solibs
koko	libm.so.6	glibc
koko	libstdc++.so.6	aaa_libraries
koko	libstdc++.so.6	gcc-g++
koko	libxcb.so.1	libxcb
koko	libxkbcommon.so.0	aaa_libraries
koko	libxkbcommon.so.0	libxkbcommon
kolf	libGLX.so.0	libglvnd
kolf	libKDEGames6.so.6	libkdegames
kolf	libKF6ColorScheme.so.6	kcolorscheme
kolf	libKF6Completion.so.6	kcompletion
kolf	libKF6ConfigCore.so.6	kconfig
kolf	libKF6ConfigGui.so.6	kconfig
kolf	libKF6ConfigWidgets.so.6	kconfigwidgets
kolf	libKF6CoreAddons.so.6	kcoreaddons
kolf	libKF6Crash.so.6	kcrash
kolf	libKF6DBusAddons.so.6	kdbusaddons
kolf	libKF6GuiAddons.so.6	kguiaddons
kolf	libKF6I18n.so.6	ki18n
kolf	libKF6IconThemes.so.6	kiconthemes
kolf	libKF6JobWidgets.so.6	kjobwidgets
kolf	libKF6KIOCore.so.6	kio
kolf	libKF6SonnetUi.so.6	sonnet
kolf	libKF6TextWidgets.so.6	ktextwidgets
kolf	libKF6WidgetsAddons.so.6	kwidgetsaddons
kolf	libKF6XmlGui.so.6	kxmlgui
kolf	libOpenGL.so.0	libglvnd
kolf	libQt6Core.so.6	qt6
kolf	libQt6DBus.so.6	qt6
kolf	libQt6Gui.so.6	qt6
kolf	libQt6Network.so.6	qt6
kolf	libQt6Qml.so.6	qt6
kolf	libQt6Widgets.so.6	qt6
kolf	libQt6Xml.so.6	qt6
kolf	libc.so.6	aaa_glibc-solibs
kolf	libc.so.6	glibc
kolf	libgcc_s.so.1	aaa_libraries
kolf	libgcc_s.so.1	gcc
kolf	libm.so.6	aaa_glibc-solibs
kolf	libm.so.6	glibc
kolf	libstdc++.so.6	aaa_libraries
kolf	libstdc++.so.6	gcc-g++
kollision	libGLX.so.0	libglvnd
kollision	libKDEGames6.so.6	libkdegames
kollision	libKF6ColorScheme.so.6	kcolorscheme
kollision	libKF6ConfigCore.so.6	kconfig
kollision	libKF6ConfigGui.so.6	kconfig
kollision	libKF6ConfigWidgets.so.6	kconfigwidgets
kollision	libKF6CoreAddons.so.6	kcoreaddons
kollision	libKF6Crash.so.6	kcrash
kollision	libKF6DBusAddons.so.6	kdbusaddons
kollision	libKF6GuiAddons.so.6	kguiaddons
kollision	libKF6I18n.so.6	ki18n
kollision	libKF6IconThemes.so.6	kiconthemes
kollision	libKF6WidgetsAddons.so.6	kwidgetsaddons
kollision	libKF6XmlGui.so.6	kxmlgui
kollision	libOpenGL.so.0	libglvnd
kollision	libQt6Core.so.6	qt6
kollision	libQt6DBus.so.6	qt6
kollision	libQt6Gui.so.6	qt6
kollision	libQt6Network.so.6	qt6
kollision	libQt6Qml.so.6	qt6
kollision	libQt6Widgets.so.6	qt6
kollision	libQt6Xml.so.6	qt6
kollision	libc.so.6	aaa_glibc-solibs
kollision	libc.so.6	glibc
kollision	libgcc_s.so.1	aaa_libraries
kollision	libgcc_s.so.1	gcc
kollision	libm.so.6	aaa_glibc-solibs
kollision	libm.so.6	glibc
kollision	libstdc++.so.6	aaa_libraries
kollision	libstdc++.so.6	gcc-g++
kolourpaint	libGLX.so.0	libglvnd
kolourpaint	libKF6Bookmarks.so.6	kbookmarks
kolourpaint	libKF6ColorScheme.so.6	kcolorscheme
kolourpaint	libKF6Completion.so.6	kcompletion
kolourpaint	libKF6ConfigCore.so.6	kconfig
kolourpaint	libKF6ConfigGui.so.6	kconfig
kolourpaint	libKF6ConfigWidgets.so.6	kconfigwidgets
kolourpaint	libKF6CoreAddons.so.6	kcoreaddons
kolourpaint	libKF6Crash.so.6	kcrash
kolourpaint	libKF6GuiAddons.so.6	kguiaddons
kolourpaint	libKF6I18n.so.6	ki18n
kolourpaint	libKF6ItemViews.so.6	kitemviews
kolourpaint	libKF6JobWidgets.so.6	kjobwidgets
kolourpaint	libKF6KIOCore.so.6	kio
kolourpaint	libKF6KIOFileWidgets.so.6	kio
kolourpaint	libKF6KIOGui.so.6	kio
kolourpaint	libKF6KIOWidgets.so.6	kio
kolourpaint	libKF6Service.so.6	kservice
kolourpaint	libKF6Solid.so.6	solid
kolourpaint	libKF6WidgetsAddons.so.6	kwidgetsaddons
kolourpaint	libKF6XmlGui.so.6	kxmlgui
kolourpaint	libKSaneWidgets6.so.6	libksane
kolourpaint	libOpenGL.so.0	libglvnd
kolourpaint	libQt6Core.so.6	qt6
kolourpaint	libQt6DBus.so.6	qt6
kolourpaint	libQt6Gui.so.6	qt6
kolourpaint	libQt6Network.so.6	qt6
kolourpaint	libQt6PrintSupport.so.6	qt6
kolourpaint	libQt6Widgets.so.6	qt6
kolourpaint	libQt6Xml.so.6	qt6
kolourpaint	libc.so.6	aaa_glibc-solibs
kolourpaint	libc.so.6	glibc
kolourpaint	libgcc_s.so.1	aaa_libraries
kolourpaint	libgcc_s.so.1	gcc
kolourpaint	libm.so.6	aaa_glibc-solibs
kolourpaint	libm.so.6	glibc
kolourpaint	libstdc++.so.6	aaa_libraries
kolourpaint	libstdc++.so.6	gcc-g++
kompare	libGLX.so.0	libglvnd
kompare	libKF6Codecs.so.6	kcodecs
kompare	libKF6ColorScheme.so.6	kcolorscheme
kompare	libKF6Completion.so.6	kcompletion
kompare	libKF6ConfigCore.so.6	kconfig
kompare	libKF6ConfigGui.so.6	kconfig
kompare	libKF6ConfigWidgets.so.6	kconfigwidgets
kompare	libKF6CoreAddons.so.6	kcoreaddons
kompare	libKF6GuiAddons.so.6	kguiaddons
kompare	libKF6I18n.so.6	ki18n
kompare	libKF6IconThemes.so.6	kiconthemes
kompare	libKF6JobWidgets.so.6	kjobwidgets
kompare	libKF6KIOCore.so.6	kio
kompare	libKF6KIOGui.so.6	kio
kompare	libKF6KIOWidgets.so.6	kio
kompare	libKF6Parts.so.6	kparts
kompare	libKF6Service.so.6	kservice
kompare	libKF6SyntaxHighlighting.so.6	syntax-highlighting
kompare	libKF6TextEditor.so.6	ktexteditor
kompare	libKF6WidgetsAddons.so.6	kwidgetsaddons
kompare	libKF6XmlGui.so.6	kxmlgui
kompare	libOpenGL.so.0	libglvnd
kompare	libQt6Core.so.6	qt6
kompare	libQt6DBus.so.6	qt6
kompare	libQt6Gui.so.6	qt6
kompare	libQt6Network.so.6	qt6
kompare	libQt6PrintSupport.so.6	qt6
kompare	libQt6Widgets.so.6	qt6
kompare	libQt6Xml.so.6	qt6
kompare	libc.so.6	aaa_glibc-solibs
kompare	libc.so.6	glibc
kompare	libgcc_s.so.1	aaa_libraries
kompare	libgcc_s.so.1	gcc
kompare	libkomparediff2.so.6	libkomparediff2
kompare	libm.so.6	aaa_glibc-solibs
kompare	libm.so.6	glibc
kompare	libstdc++.so.6	aaa_libraries
kompare	libstdc++.so.6	gcc-g++
konqueror	libGLX.so.0	libglvnd
konqueror	libKF6Archive.so.6	karchive
konqueror	libKF6Bookmarks.so.6	kbookmarks
konqueror	libKF6BookmarksWidgets.so.6	kbookmarks
konqueror	libKF6Codecs.so.6	kcodecs
konqueror	libKF6ColorScheme.so.6	kcolorscheme
konqueror	libKF6Completion.so.6	kcompletion
konqueror	libKF6ConfigCore.so.6	kconfig
konqueror	libKF6ConfigGui.so.6	kconfig
konqueror	libKF6ConfigWidgets.so.6	kconfigwidgets
konqueror	libKF6CoreAddons.so.6	kcoreaddons
konqueror	libKF6Crash.so.6	kcrash
konqueror	libKF6DBusAddons.so.6	kdbusaddons
konqueror	libKF6GuiAddons.so.6	kguiaddons
konqueror	libKF6I18n.so.6	ki18n
konqueror	libKF6IconThemes.so.6	kiconthemes
konqueror	libKF6IconWidgets.so.6	kiconthemes
konqueror	libKF6ItemViews.so.6	kitemviews
konqueror	libKF6JobWidgets.so.6	kjobwidgets
konqueror	libKF6KCMUtils.so.6	kcmutils
konqueror	libKF6KCMUtilsCore.so.6	kcmutils
konqueror	libKF6KCMUtilsQuick.so.6	kcmutils
konqueror	libKF6KIOCore.so.6	kio
konqueror	libKF6KIOFileWidgets.so.6	kio
konqueror	libKF6KIOGui.so.6	kio
konqueror	libKF6KIOWidgets.so.6	kio
konqueror	libKF6Notifications.so.6	knotifications
konqueror	libKF6Parts.so.6	kparts
konqueror	libKF6Pty.so.6	kpty
konqueror	libKF6Service.so.6	kservice
konqueror	libKF6Solid.so.6	solid
konqueror	libKF6SonnetCore.so.6	sonnet
konqueror	libKF6SonnetUi.so.6	sonnet
konqueror	libKF6Su.so.6	kdesu
konqueror	libKF6TextWidgets.so.6	ktextwidgets
konqueror	libKF6Wallet.so.6	kwallet
konqueror	libKF6WidgetsAddons.so.6	kwidgetsaddons
konqueror	libKF6WindowSystem.so.6	kwindowsystem
konqueror	libKF6XmlGui.so.6	kxmlgui
konqueror	libOpenGL.so.0	libglvnd
konqueror	libPlasmaActivities.so.7	plasma-activities
konqueror	libQt6Core.so.6	qt6
konqueror	libQt6DBus.so.6	qt6
konqueror	libQt6Gui.so.6	qt6
konqueror	libQt6Network.so.6	qt6
konqueror	libQt6OpenGL.so.6	qt6
konqueror	libQt6Positioning.so.6	qt6
konqueror	libQt6PrintSupport.so.6	qt6
konqueror	libQt6Qml.so.6	qt6
konqueror	libQt6Quick.so.6	qt6
konqueror	libQt6WebChannel.so.6	qt6
konqueror	libQt6WebEngineCore.so.6	qt6
konqueror	libQt6WebEngineWidgets.so.6	qt6
konqueror	libQt6Widgets.so.6	qt6
konqueror	libQt6Xml.so.6	qt6
konqueror	libX11.so.6	libX11
konqueror	libc.so.6	aaa_glibc-solibs
konqueror	libc.so.6	glibc
konqueror	libgcc_s.so.1	aaa_libraries
konqueror	libgcc_s.so.1	gcc
konqueror	libm.so.6	aaa_glibc-solibs
konqueror	libm.so.6	glibc
konqueror	libstdc++.so.6	aaa_libraries
konqueror	libstdc++.so.6	gcc-g++
konqueror	libxkbcommon.so.0	aaa_libraries
konqueror	libxkbcommon.so.0	libxkbcommon
konqueror	libz.so.1	aaa_libraries
konqueror	libz.so.1	zlib
konquest	libGLX.so.0	libglvnd
konquest	libKDEGames6.so.6	libkdegames
konquest	libKF6ColorScheme.so.6	kcolorscheme
konquest	libKF6ConfigCore.so.6	kconfig
konquest	libKF6ConfigGui.so.6	kconfig
konquest	libKF6ConfigWidgets.so.6	kconfigwidgets
konquest	libKF6CoreAddons.so.6	kcoreaddons
konquest	libKF6Crash.so.6	kcrash
konquest	libKF6DBusAddons.so.6	kdbusaddons
konquest	libKF6GuiAddons.so.6	kguiaddons
konquest	libKF6I18n.so.6	ki18n
konquest	libKF6WidgetsAddons.so.6	kwidgetsaddons
konquest	libKF6XmlGui.so.6	kxmlgui
konquest	libOpenGL.so.0	libglvnd
konquest	libQt6Core.so.6	qt6
konquest	libQt6DBus.so.6	qt6
konquest	libQt6Gui.so.6	qt6
konquest	libQt6Network.so.6	qt6
konquest	libQt6Qml.so.6	qt6
konquest	libQt6StateMachine.so.6	qt6
konquest	libQt6Svg.so.6	qt6
konquest	libQt6Widgets.so.6	qt6
konquest	libQt6Xml.so.6	qt6
konquest	libc.so.6	aaa_glibc-solibs
konquest	libc.so.6	glibc
konquest	libgcc_s.so.1	aaa_libraries
konquest	libgcc_s.so.1	gcc
konquest	libm.so.6	aaa_glibc-solibs
konquest	libm.so.6	glibc
konquest	libstdc++.so.6	aaa_libraries
konquest	libstdc++.so.6	gcc-g++
konsole	libGLX.so.0	libglvnd
konsole	libKF6Attica.so.6	attica
konsole	libKF6Bookmarks.so.6	kbookmarks
konsole	libKF6BookmarksWidgets.so.6	kbookmarks
konsole	libKF6ColorScheme.so.6	kcolorscheme
konsole	libKF6Completion.so.6	kcompletion
konsole	libKF6ConfigCore.so.6	kconfig
konsole	libKF6ConfigGui.so.6	kconfig
konsole	libKF6ConfigWidgets.so.6	kconfigwidgets
konsole	libKF6CoreAddons.so.6	kcoreaddons
konsole	libKF6Crash.so.6	kcrash
konsole	libKF6DBusAddons.so.6	kdbusaddons
konsole	libKF6GlobalAccel.so.6	kglobalaccel
konsole	libKF6GuiAddons.so.6	kguiaddons
konsole	libKF6I18n.so.6	ki18n
konsole	libKF6IconThemes.so.6	kiconthemes
konsole	libKF6IconWidgets.so.6	kiconthemes
konsole	libKF6JobWidgets.so.6	kjobwidgets
konsole	libKF6KIOCore.so.6	kio
konsole	libKF6KIOGui.so.6	kio
konsole	libKF6KIOWidgets.so.6	kio
konsole	libKF6NewStuffCore.so.6	knewstuff
konsole	libKF6NewStuffWidgets.so.6	knewstuff
konsole	libKF6Notifications.so.6	knotifications
konsole	libKF6NotifyConfig.so.6	knotifyconfig
konsole	libKF6Parts.so.6	kparts
konsole	libKF6Pty.so.6	kpty
konsole	libKF6Service.so.6	kservice
konsole	libKF6SonnetUi.so.6	sonnet
konsole	libKF6TextWidgets.so.6	ktextwidgets
konsole	libKF6WidgetsAddons.so.6	kwidgetsaddons
konsole	libKF6WindowSystem.so.6	kwindowsystem
konsole	libKF6XmlGui.so.6	kxmlgui
konsole	libOpenGL.so.0	libglvnd
konsole	libQt6Core.so.6	qt6
konsole	libQt6DBus.so.6	qt6
konsole	libQt6Gui.so.6	qt6
konsole	libQt6Multimedia.so.6	qt6
konsole	libQt6Network.so.6	qt6
konsole	libQt6PrintSupport.so.6	qt6
konsole	libQt6Widgets.so.6	qt6
konsole	libQt6Xml.so.6	qt6
konsole	libX11.so.6	libX11
konsole	libc.so.6	aaa_glibc-solibs
konsole	libc.so.6	glibc
konsole	libgcc_s.so.1	aaa_libraries
konsole	libgcc_s.so.1	gcc
konsole	libicui18n.so.78	icu4c
konsole	libicuuc.so.78	icu4c
konsole	libm.so.6	aaa_glibc-solibs
konsole	libm.so.6	glibc
konsole	libstdc++.so.6	aaa_libraries
konsole	libstdc++.so.6	gcc-g++
konsole	libxkbcommon.so.0	aaa_libraries
konsole	libxkbcommon.so.0	libxkbcommon
konsole	libz.so.1	aaa_libraries
konsole	libz.so.1	zlib
kontact	libGLX.so.0	libglvnd
kontact	libKF6ColorScheme.so.6	kcolorscheme
kontact	libKF6Completion.so.6	kcompletion
kontact	libKF6ConfigCore.so.6	kconfig
kontact	libKF6ConfigGui.so.6	kconfig
kontact	libKF6ConfigWidgets.so.6	kconfigwidgets
kontact	libKF6CoreAddons.so.6	kcoreaddons
kontact	libKF6Crash.so.6	kcrash
kontact	libKF6GuiAddons.so.6	kguiaddons
kontact	libKF6I18n.so.6	ki18n
kontact	libKF6IconThemes.so.6	kiconthemes
kontact	libKF6JobWidgets.so.6	kjobwidgets
kontact	libKF6KCMUtils.so.6	kcmutils
kontact	libKF6KCMUtilsCore.so.6	kcmutils
kontact	libKF6KCMUtilsQuick.so.6	kcmutils
kontact	libKF6KIOCore.so.6	kio
kontact	libKF6KIOGui.so.6	kio
kontact	libKF6KIOWidgets.so.6	kio
kontact	libKF6Parts.so.6	kparts
kontact	libKF6Service.so.6	kservice
kontact	libKF6SonnetUi.so.6	sonnet
kontact	libKF6SyntaxHighlighting.so.6	syntax-highlighting
kontact	libKF6TextAddonsWidgets.so.1	ktextaddons
kontact	libKF6TextAutoCorrectionCore.so.1	ktextaddons
kontact	libKF6TextAutoCorrectionWidgets.so.1	ktextaddons
kontact	libKF6TextCustomEditor.so.1	ktextaddons
kontact	libKF6TextTemplate.so.6	ktexttemplate
kontact	libKF6WidgetsAddons.so.6	kwidgetsaddons
kontact	libKF6XmlGui.so.6	kxmlgui
kontact	libKPim6GrantleeTheme.so.6	grantleetheme
kontact	libKPim6KontactInterface.so.6	kontactinterface
kontact	libKPim6Libkdepim.so.6	libkdepim
kontact	libKPim6PimCommon.so.6	pimcommon
kontact	libOpenGL.so.0	libglvnd
kontact	libQt6Core.so.6	qt6
kontact	libQt6DBus.so.6	qt6
kontact	libQt6Gui.so.6	qt6
kontact	libQt6Network.so.6	qt6
kontact	libQt6OpenGL.so.6	qt6
kontact	libQt6Positioning.so.6	qt6
kontact	libQt6PrintSupport.so.6	qt6
kontact	libQt6Qml.so.6	qt6
kontact	libQt6Quick.so.6	qt6
